orderId,customerId,dishName,restaurantName,quantity,price,paymentMethod,orderFrequency,lastOrderDate,loyaltyPoints,churned,rating,ratingDate,deliveryStatus,city,orderDate,signupDate
O5176,C1176,Sandwich,Pizza Hut,2,746.63,Card,47,2025-08-15,162,Active,5.0,2025-06-13,Delivered,Lahore,2023-09-12,2025-04-19
O6453,C2453,Pizza,Burger King,3,889.41,Cash,24,2025-07-24,101,Active,,2025-06-25,Cancelled,Peshawar,2023-09-12,2024-11-20
O10181,C6181,Fries,Subway,5,752.8,Card,33,2025-04-19,76,Inactive,4.0,2024-08-30,Delivered,Karachi,2023-09-12,2024-04-05
O9067,C5067,Burger,Pizza Hut,1,582.15,Cash,13,2024-12-25,492,Active,5.0,2024-11-01,Delayed,Multan,2023-09-12,2024-08-10
O5918,C1918,Pasta,Pizza Hut,5,1367.65,Wallet,7,2025-03-05,297,Inactive,4.0,2025-07-21,Delivered,Multan,2023-09-12,2023-11-29
O5875,C1875,Burger,KFC,5,1454.36,Card,32,2024-11-02,80,Inactive,,2025-03-14,Cancelled,Lahore,2023-09-13,2024-12-26
O7778,C3778,Sandwich,Subway,4,802.86,Wallet,44,2024-09-24,97,Active,4.0,2025-05-21,Delayed,Lahore,2023-09-13,2024-01-12
O9964,C5964,Pasta,Subway,3,1382.02,Wallet,6,2025-03-05,26,Inactive,,2025-06-06,Cancelled,Karachi,2023-09-13,2025-02-03
O9102,C5102,Pizza,Burger King,3,1275.91,Card,33,2024-08-30,368,Active,4.0,2024-11-14,Delayed,Multan,2023-09-13,2024-03-01
O9371,C5371,Fries,McDonald's,2,899.49,Card,29,2025-01-04,209,Active,3.0,2024-12-20,Delayed,Karachi,2023-09-13,2024-02-25
O10700,C6700,Fries,McDonald's,4,483.89,Cash,11,2024-10-08,493,Active,2.0,2024-10-31,Delayed,Islamabad,2023-09-13,2024-03-21
O10335,C6335,Burger,Subway,1,390.24,Cash,49,2025-02-15,180,Inactive,1.0,2024-10-12,Delayed,Lahore,2023-09-13,2023-09-21
O7605,C3605,Fries,Subway,5,1070.43,Wallet,20,2025-08-09,248,Active,4.0,2024-09-01,Delayed,Lahore,2023-09-13,2024-03-08
O6306,C2306,Fries,McDonald's,4,1264.25,Cash,26,2024-08-22,337,Inactive,,2024-12-30,Cancelled,Multan,2023-09-14,2024-04-10
O8819,C4819,Pizza,Pizza Hut,3,1317.92,Card,19,2025-04-27,60,Active,3.0,2024-10-29,Delayed,Islamabad,2023-09-14,2025-02-04
O10883,C6883,Pizza,Burger King,1,1116.09,Card,14,2025-07-19,83,Active,,2024-10-30,Cancelled,Peshawar,2023-09-14,2025-08-19
O5905,C1905,Pizza,McDonald's,5,1335.23,Wallet,11,2024-12-30,302,Active,5.0,2025-05-03,Delivered,Multan,2023-09-14,2025-02-08
O6556,C2556,Pasta,Pizza Hut,1,1352.98,Wallet,42,2025-01-29,494,Active,3.0,2025-07-09,Delivered,Islamabad,2023-09-14,2024-06-26
O8282,C4282,Pasta,Subway,4,1125.3,Cash,1,2025-02-10,10,Inactive,,2025-04-25,Cancelled,Lahore,2023-09-14,2024-08-21
O7554,C3554,Burger,Pizza Hut,2,940.68,Card,49,2025-03-06,225,Inactive,4.0,2025-06-14,Delivered,Karachi,2023-09-14,2025-05-01
O10465,C6465,Pizza,McDonald's,3,952.38,Card,31,2025-02-05,12,Active,3.0,2025-07-17,Delivered,Karachi,2023-09-14,2025-05-13
O9563,C5563,Burger,Subway,2,502.9,Wallet,32,2025-04-03,189,Inactive,2.0,2025-05-05,Delivered,Karachi,2023-09-14,2024-07-04
O10797,C6797,Pizza,Subway,3,1262.54,Card,39,2024-10-24,114,Active,,2025-04-27,Cancelled,Peshawar,2023-09-14,2023-09-21
O7507,C3507,Pasta,Subway,3,1023.64,Wallet,24,2025-07-17,443,Active,5.0,2025-02-11,Delayed,Islamabad,2023-09-14,2023-10-12
O5366,C1366,Burger,Subway,5,532.27,Cash,4,2025-05-30,9,Active,,2025-08-03,Cancelled,Multan,2023-09-15,2024-10-26
O7821,C3821,Burger,Burger King,4,1219.14,Wallet,48,2025-05-12,167,Inactive,2.0,2025-01-13,Delivered,Peshawar,2023-09-15,2025-06-29
O6765,C2765,Fries,Pizza Hut,3,1435.15,Cash,31,2025-04-23,8,Active,4.0,2024-09-24,Delivered,Lahore,2023-09-15,2025-08-19
O8309,C4309,Fries,Pizza Hut,4,1072.07,Card,24,2025-08-18,429,Active,4.0,2024-10-04,Delivered,Lahore,2023-09-15,2025-06-28
O6848,C2848,Pizza,McDonald's,1,1419.33,Cash,48,2025-08-11,155,Active,5.0,2025-06-27,Delayed,Lahore,2023-09-15,2024-10-13
O7174,C3174,Burger,McDonald's,3,1016.5,Card,23,2025-06-13,235,Inactive,3.0,2025-01-28,Delayed,Multan,2023-09-15,2024-02-28
O8516,C4516,Burger,Subway,4,1364.01,Wallet,48,2024-12-01,165,Inactive,1.0,2025-04-24,Delivered,Islamabad,2023-09-15,2025-01-26
O10840,C6840,Burger,Subway,2,489.76,Wallet,26,2024-09-19,120,Active,,2025-04-25,Cancelled,Multan,2023-09-15,2024-05-27
O5702,C1702,Sandwich,Pizza Hut,1,1266.44,Wallet,3,2024-08-27,437,Inactive,5.0,2025-03-10,Delayed,Multan,2023-09-16,2024-06-24
O8472,C4472,Burger,Subway,4,1161.7,Wallet,21,2024-10-11,177,Active,5.0,2025-04-17,Delivered,Multan,2023-09-16,2024-08-23
O6711,C2711,Burger,Subway,2,647.62,Wallet,16,2024-10-17,375,Inactive,5.0,2025-03-22,Delayed,Islamabad,2023-09-16,2023-08-26
O8540,C4540,Sandwich,KFC,2,179.31,Card,17,2024-11-10,210,Active,5.0,2025-01-17,Delayed,Multan,2023-09-16,2024-04-22
O8401,C4401,Burger,KFC,3,923.55,Cash,18,2025-05-15,275,Inactive,,2024-08-26,Cancelled,Karachi,2023-09-16,2024-09-28
O6277,C2277,Fries,KFC,1,184.89,Wallet,9,2024-09-15,231,Active,2.0,2025-06-19,Delivered,Peshawar,2023-09-16,2023-10-04
O6317,C2317,Pizza,McDonald's,4,1314.73,Wallet,18,2025-02-11,310,Active,5.0,2025-03-28,Delivered,Karachi,2023-09-16,2025-08-13
O10262,C6262,Pasta,KFC,2,257.44,Card,41,2025-02-07,98,Active,4.0,2024-09-24,Delivered,Multan,2023-09-16,2024-05-21
O9702,C5702,Pasta,Burger King,4,200.97,Wallet,3,2024-09-12,238,Inactive,5.0,2025-06-12,Delayed,Multan,2023-09-16,2023-10-20
O10165,C6165,Fries,Burger King,4,1074.93,Card,5,2025-01-22,215,Active,,2024-12-10,Cancelled,Karachi,2023-09-16,2025-03-15
O5053,C1053,Sandwich,Subway,1,1094.1,Wallet,39,2024-12-28,110,Active,4.0,2024-10-10,Delayed,Islamabad,2023-09-16,2024-05-08
O9285,C5285,Burger,Pizza Hut,2,209.07,Wallet,23,2024-11-01,257,Active,2.0,2024-09-18,Delivered,Karachi,2023-09-16,2023-10-21
O10496,C6496,Pizza,Burger King,2,226.01,Cash,30,2024-11-14,402,Active,,2025-01-15,Cancelled,Lahore,2023-09-17,2025-05-16
O5698,C1698,Burger,McDonald's,4,1312.55,Card,39,2025-07-24,138,Active,1.0,2024-12-10,Delivered,Multan,2023-09-17,2024-07-24
O5993,C1993,Pizza,Burger King,1,219.65,Wallet,14,2025-07-09,394,Active,3.0,2024-09-04,Delayed,Peshawar,2023-09-17,2024-01-13
O10047,C6047,Fries,Pizza Hut,4,293.44,Wallet,30,2024-09-18,327,Inactive,1.0,2025-07-05,Delivered,Multan,2023-09-17,2024-09-13
O10159,C6159,Fries,Subway,2,831.6,Wallet,12,2024-12-19,44,Active,4.0,2024-09-08,Delayed,Islamabad,2023-09-17,2024-02-05
O9266,C5266,Pasta,Pizza Hut,5,690.91,Cash,14,2025-07-10,307,Active,3.0,2025-01-14,Delayed,Lahore,2023-09-17,2024-05-14
O7170,C3170,Pasta,KFC,1,1352.59,Wallet,45,2024-11-15,107,Inactive,3.0,2025-06-08,Delivered,Islamabad,2023-09-17,2024-05-27
O7318,C3318,Pizza,McDonald's,4,535.89,Card,46,2025-02-26,261,Inactive,5.0,2024-09-20,Delayed,Lahore,2023-09-18,2025-07-08
O7674,C3674,Pizza,Pizza Hut,1,1353.56,Wallet,34,2025-06-25,385,Active,4.0,2025-07-14,Delivered,Karachi,2023-09-18,2024-03-21
O10887,C6887,Sandwich,KFC,1,1149.56,Wallet,43,2025-07-08,130,Inactive,1.0,2025-05-20,Delivered,Islamabad,2023-09-18,2023-10-30
O7291,C3291,Pizza,McDonald's,4,1349.15,Wallet,48,2025-08-11,275,Inactive,,2024-12-31,Cancelled,Lahore,2023-09-18,2025-05-06
O9086,C5086,Pizza,Burger King,5,1287.99,Wallet,6,2024-08-30,186,Inactive,,2024-11-19,Cancelled,Multan,2023-09-18,2025-05-16
O5197,C1197,Fries,Subway,2,125.86,Wallet,7,2024-10-22,148,Inactive,4.0,2024-10-17,Delivered,Islamabad,2023-09-18,2025-01-27
O10356,C6356,Sandwich,Subway,1,284.05,Cash,2,2024-10-08,459,Inactive,,2024-11-15,Cancelled,Karachi,2023-09-18,2024-10-28
O7872,C3872,Sandwich,KFC,2,972.83,Card,2,2025-02-23,403,Active,3.0,2025-08-04,Delayed,Multan,2023-09-18,2024-12-08
O10040,C6040,Fries,McDonald's,4,938.61,Card,49,2025-02-14,119,Inactive,,2025-01-29,Cancelled,Karachi,2023-09-18,2024-08-29
O8941,C4941,Pasta,Subway,3,1214.61,Card,5,2025-05-28,330,Inactive,4.0,2025-01-22,Delayed,Karachi,2023-09-18,2023-12-03
O10533,C6533,Fries,Subway,5,233.74,Card,15,2024-09-23,148,Active,,2024-10-30,Cancelled,Lahore,2023-09-18,2025-08-08
O7120,C3120,Fries,Subway,5,1117.95,Cash,6,2025-04-27,477,Active,1.0,2025-02-25,Delivered,Lahore,2023-09-18,2023-12-02
O5612,C1612,Pasta,KFC,4,1073.05,Cash,23,2025-04-07,109,Active,,2025-03-07,Cancelled,Peshawar,2023-09-18,2024-09-05
O7375,C3375,Pasta,Pizza Hut,2,127.52,Wallet,1,2025-07-27,204,Active,1.0,2025-08-01,Delayed,Multan,2023-09-18,2025-07-31
O5243,C1243,Pasta,Pizza Hut,5,1487.56,Wallet,38,2025-01-08,356,Inactive,,2025-02-23,Cancelled,Peshawar,2023-09-19,2024-12-12
O10702,C6702,Sandwich,Subway,1,839.84,Card,46,2025-05-24,426,Active,3.0,2024-12-28,Delivered,Peshawar,2023-09-19,2024-05-31
O7041,C3041,Pasta,KFC,2,923.22,Wallet,31,2024-10-29,431,Inactive,2.0,2025-02-02,Delivered,Karachi,2023-09-19,2025-03-18
O5743,C1743,Fries,KFC,3,1223.56,Cash,32,2025-01-27,200,Active,,2024-12-05,Cancelled,Karachi,2023-09-19,2023-09-15
O9564,C5564,Pizza,McDonald's,3,1052.58,Card,2,2025-08-18,27,Inactive,1.0,2025-01-27,Delivered,Islamabad,2023-09-19,2024-02-10
O9858,C5858,Burger,Subway,2,946.03,Card,32,2024-12-09,193,Inactive,5.0,2024-12-17,Delayed,Multan,2023-09-19,2025-06-14
O5459,C1459,Pasta,Pizza Hut,5,434.85,Wallet,14,2024-09-12,148,Inactive,5.0,2025-08-20,Delivered,Multan,2023-09-20,2024-04-05
O8875,C4875,Pasta,McDonald's,3,356.66,Wallet,11,2024-08-22,258,Inactive,2.0,2024-10-17,Delayed,Islamabad,2023-09-20,2024-09-26
O5814,C1814,Pizza,Subway,5,695.11,Wallet,13,2025-04-29,17,Inactive,2.0,2025-04-25,Delayed,Karachi,2023-09-20,2024-01-03
O5628,C1628,Pasta,KFC,1,1132.4,Cash,46,2025-08-19,426,Inactive,,2025-05-26,Cancelled,Peshawar,2023-09-20,2024-08-22
O8264,C4264,Pasta,McDonald's,3,808.42,Wallet,29,2025-03-11,423,Inactive,,2024-10-28,Cancelled,Multan,2023-09-20,2025-03-26
O7006,C3006,Pizza,McDonald's,5,1088.13,Cash,40,2025-03-11,382,Inactive,,2025-04-22,Cancelled,Karachi,2023-09-20,2024-09-10
O8849,C4849,Burger,KFC,1,1323.97,Card,36,2025-05-01,448,Inactive,5.0,2025-08-02,Delayed,Multan,2023-09-20,2024-07-22
O10104,C6104,Sandwich,Burger King,1,1336.88,Wallet,9,2025-08-14,175,Active,3.0,2024-10-31,Delayed,Peshawar,2023-09-20,2024-02-01
O10704,C6704,Pizza,Burger King,5,348.25,Cash,43,2024-09-19,143,Active,,2025-01-10,Cancelled,Islamabad,2023-09-20,2023-08-22
O7632,C3632,Fries,Subway,1,490.52,Card,30,2024-10-31,371,Inactive,5.0,2025-01-10,Delayed,Lahore,2023-09-20,2024-08-06
O9239,C5239,Burger,Subway,1,102.75,Wallet,33,2024-12-09,204,Inactive,,2024-11-10,Cancelled,Lahore,2023-09-20,2024-09-04
O10412,C6412,Sandwich,Subway,4,1491.6,Cash,20,2025-06-25,436,Active,4.0,2025-07-28,Delivered,Islamabad,2023-09-20,2023-10-14
O9015,C5015,Burger,KFC,2,1441.48,Wallet,2,2025-01-15,40,Active,5.0,2025-05-14,Delivered,Multan,2023-09-20,2025-07-31
O9094,C5094,Sandwich,Pizza Hut,3,832.33,Card,19,2025-03-10,365,Inactive,3.0,2024-10-22,Delayed,Islamabad,2023-09-20,2024-09-02
O5892,C1892,Pasta,Burger King,2,681.72,Card,10,2025-03-22,397,Inactive,5.0,2025-03-23,Delivered,Multan,2023-09-21,2024-12-13
O8831,C4831,Burger,KFC,4,703.58,Cash,10,2025-01-08,342,Active,4.0,2025-04-26,Delivered,Lahore,2023-09-21,2024-02-01
O7213,C3213,Burger,KFC,3,841.78,Cash,25,2025-02-07,233,Inactive,4.0,2024-09-06,Delivered,Multan,2023-09-21,2024-07-10
O5710,C1710,Fries,KFC,3,436.54,Wallet,26,2025-01-30,391,Inactive,,2024-11-03,Cancelled,Multan,2023-09-21,2023-11-01
O10698,C6698,Burger,Subway,1,829.09,Cash,20,2025-05-01,228,Inactive,4.0,2025-01-11,Delivered,Lahore,2023-09-21,2025-04-05
O10157,C6157,Pizza,KFC,2,954.85,Card,19,2025-06-14,49,Inactive,,2024-09-15,Cancelled,Lahore,2023-09-21,2025-01-31
O9363,C5363,Pizza,Burger King,4,548.53,Card,21,2025-08-05,468,Active,4.0,2024-10-21,Delivered,Peshawar,2023-09-21,2024-10-25
O7701,C3701,Burger,KFC,1,856.2,Wallet,3,2025-06-08,169,Active,2.0,2024-11-21,Delivered,Lahore,2023-09-21,2024-12-30
O10705,C6705,Sandwich,McDonald's,4,1025.77,Card,19,2025-02-28,124,Inactive,5.0,2025-08-17,Delivered,Lahore,2023-09-21,2023-11-03
O6180,C2180,Sandwich,Burger King,5,1065.93,Wallet,32,2025-07-12,97,Active,3.0,2025-05-22,Delivered,Karachi,2023-09-21,2023-09-20
O6344,C2344,Fries,McDonald's,4,396.85,Card,1,2025-04-25,88,Active,3.0,2025-05-14,Delayed,Islamabad,2023-09-22,2023-11-27
O6694,C2694,Burger,KFC,3,862.59,Wallet,45,2025-01-08,152,Inactive,3.0,2025-01-20,Delivered,Karachi,2023-09-22,2024-01-02
O8911,C4911,Pizza,KFC,1,333.7,Cash,44,2025-08-18,361,Active,,2024-08-25,Cancelled,Peshawar,2023-09-22,2024-03-17
O7224,C3224,Sandwich,Pizza Hut,3,931.67,Cash,3,2025-08-05,246,Active,,2025-02-02,Cancelled,Multan,2023-09-22,2024-03-20
O7267,C3267,Fries,Pizza Hut,5,1076.91,Card,14,2024-11-27,416,Active,4.0,2024-12-31,Delayed,Peshawar,2023-09-22,2024-01-15
O8787,C4787,Sandwich,Subway,4,160.81,Cash,2,2024-10-16,152,Active,,2025-04-10,Cancelled,Multan,2023-09-22,2024-07-15
O7151,C3151,Sandwich,Burger King,4,292.18,Cash,2,2025-07-12,374,Active,5.0,2025-01-07,Delivered,Karachi,2023-09-22,2024-01-11
O6408,C2408,Pasta,Burger King,4,1395.01,Cash,19,2025-07-14,103,Active,4.0,2025-06-17,Delayed,Multan,2023-09-22,2025-07-16
O7427,C3427,Sandwich,Subway,1,1340.07,Cash,36,2024-12-17,347,Active,,2025-03-15,Cancelled,Karachi,2023-09-22,2025-02-12
O9097,C5097,Sandwich,KFC,2,121.9,Wallet,15,2024-08-28,492,Inactive,1.0,2024-12-13,Delivered,Karachi,2023-09-22,2024-10-08
O9848,C5848,Pasta,KFC,1,1399.93,Wallet,26,2024-10-07,76,Active,3.0,2025-04-12,Delivered,Lahore,2023-09-22,2023-12-17
O9596,C5596,Pasta,KFC,5,1414.0,Wallet,13,2025-01-02,338,Active,4.0,2025-07-21,Delayed,Multan,2023-09-23,2025-07-22
O10767,C6767,Sandwich,Burger King,2,224.91,Card,15,2025-08-19,443,Active,,2024-10-01,Cancelled,Islamabad,2023-09-23,2024-12-22
O10547,C6547,Pizza,Burger King,1,262.5,Cash,18,2025-05-26,60,Active,3.0,2024-11-02,Delayed,Islamabad,2023-09-23,2024-11-21
O8356,C4356,Pasta,Burger King,3,494.59,Card,6,2025-08-19,20,Inactive,3.0,2025-06-20,Delivered,Peshawar,2023-09-23,2024-05-12
O7227,C3227,Burger,KFC,4,980.0,Cash,1,2025-08-08,353,Inactive,,2024-12-23,Cancelled,Multan,2023-09-23,2024-01-29
O10304,C6304,Pizza,Burger King,1,228.02,Cash,7,2024-08-26,458,Active,4.0,2025-04-17,Delayed,Karachi,2023-09-23,2024-11-08
O5052,C1052,Burger,Pizza Hut,1,1333.52,Card,22,2025-06-17,326,Inactive,5.0,2025-08-05,Delivered,Islamabad,2023-09-23,2023-09-09
O10866,C6866,Burger,KFC,5,1111.68,Card,42,2024-09-20,384,Inactive,5.0,2024-12-20,Delayed,Lahore,2023-09-23,2024-02-29
O10373,C6373,Burger,Pizza Hut,4,1071.37,Cash,8,2025-06-24,491,Active,5.0,2025-06-10,Delayed,Lahore,2023-09-23,2024-01-27
O7942,C3942,Pasta,McDonald's,4,1104.37,Card,6,2025-02-25,223,Active,5.0,2024-12-20,Delivered,Karachi,2023-09-24,2024-11-23
O8619,C4619,Burger,McDonald's,1,901.81,Cash,15,2025-05-08,26,Active,,2025-03-11,Cancelled,Islamabad,2023-09-24,2024-04-18
O10271,C6271,Pasta,KFC,5,745.64,Cash,2,2025-05-24,429,Inactive,1.0,2025-07-16,Delivered,Multan,2023-09-24,2025-01-28
O7808,C3808,Burger,Subway,3,121.03,Card,21,2025-04-11,69,Active,,2025-08-15,Cancelled,Islamabad,2023-09-24,2025-02-13
O8051,C4051,Burger,Subway,1,1376.4,Wallet,42,2025-07-21,76,Inactive,,2025-02-15,Cancelled,Lahore,2023-09-24,2025-07-25
O5774,C1774,Sandwich,KFC,1,1359.52,Card,6,2024-10-14,228,Active,,2024-12-03,Cancelled,Karachi,2023-09-24,2024-11-23
O8683,C4683,Pizza,Subway,1,273.98,Card,37,2024-09-02,173,Active,,2024-09-25,Cancelled,Karachi,2023-09-24,2024-02-02
O6248,C2248,Pizza,Burger King,2,760.42,Cash,10,2025-05-12,135,Active,3.0,2025-08-13,Delayed,Peshawar,2023-09-24,2023-12-30
O7431,C3431,Pizza,Subway,5,570.24,Cash,16,2025-02-11,21,Inactive,,2025-08-13,Cancelled,Peshawar,2023-09-24,2025-07-07
O8243,C4243,Pasta,Pizza Hut,5,576.53,Wallet,17,2024-09-06,40,Inactive,5.0,2025-01-18,Delivered,Multan,2023-09-24,2023-12-21
O9836,C5836,Pizza,McDonald's,4,195.48,Cash,6,2025-08-08,213,Inactive,,2025-05-03,Cancelled,Multan,2023-09-25,2025-07-20
O5141,C1141,Pasta,McDonald's,5,751.35,Card,27,2024-08-27,214,Active,5.0,2025-06-05,Delivered,Lahore,2023-09-25,2024-02-21
O6836,C2836,Sandwich,Burger King,2,714.38,Wallet,45,2025-02-22,252,Active,,2024-11-06,Cancelled,Lahore,2023-09-25,2025-06-14
O9866,C5866,Pasta,Burger King,2,1435.8,Card,42,2025-01-22,451,Active,3.0,2025-06-17,Delivered,Peshawar,2023-09-25,2025-02-06
O8155,C4155,Sandwich,McDonald's,4,1243.61,Cash,45,2024-11-27,274,Inactive,2.0,2024-10-23,Delayed,Peshawar,2023-09-25,2025-01-28
O10345,C6345,Fries,Subway,2,1164.01,Cash,5,2024-12-18,187,Inactive,3.0,2024-11-24,Delivered,Multan,2023-09-25,2024-07-01
O10055,C6055,Sandwich,Subway,2,1428.87,Cash,50,2025-04-12,4,Active,4.0,2025-04-14,Delayed,Islamabad,2023-09-26,2024-06-10
O8195,C4195,Burger,McDonald's,3,1025.94,Cash,9,2025-04-14,488,Inactive,3.0,2025-04-07,Delivered,Multan,2023-09-26,2024-12-21
O9798,C5798,Pasta,Subway,5,1173.77,Card,19,2024-08-22,174,Inactive,,2025-03-13,Cancelled,Peshawar,2023-09-26,2025-03-07
O5878,C1878,Fries,Subway,2,1421.08,Card,12,2025-03-09,116,Active,2.0,2025-04-08,Delayed,Multan,2023-09-26,2023-09-08
O5005,C1005,Pizza,KFC,4,1316.87,Card,37,2025-06-09,129,Active,3.0,2025-08-06,Delivered,Peshawar,2023-09-26,2024-11-16
O6418,C2418,Pizza,Pizza Hut,5,1332.69,Wallet,10,2024-10-09,93,Active,3.0,2025-01-29,Delayed,Lahore,2023-09-26,2024-12-07
O7107,C3107,Pizza,KFC,3,1271.96,Cash,49,2024-10-30,27,Inactive,5.0,2024-12-22,Delayed,Karachi,2023-09-27,2024-04-22
O6697,C2697,Pizza,KFC,3,392.26,Card,16,2025-08-03,294,Inactive,2.0,2025-08-13,Delayed,Karachi,2023-09-27,2025-04-11
O10531,C6531,Fries,Subway,1,908.4,Cash,47,2024-10-04,145,Active,3.0,2024-12-01,Delivered,Multan,2023-09-27,2025-07-14
O9904,C5904,Pizza,KFC,3,994.25,Wallet,45,2025-01-14,118,Inactive,4.0,2024-10-31,Delayed,Peshawar,2023-09-27,2023-11-15
O10518,C6518,Sandwich,Subway,3,925.84,Card,49,2025-04-19,81,Inactive,5.0,2025-05-11,Delayed,Islamabad,2023-09-27,2024-07-06
O5191,C1191,Sandwich,Pizza Hut,5,993.8,Cash,34,2024-12-27,471,Active,4.0,2025-06-25,Delivered,Islamabad,2023-09-27,2023-12-03
O10605,C6605,Burger,KFC,4,1155.39,Wallet,34,2024-09-19,263,Inactive,,2025-08-01,Cancelled,Peshawar,2023-09-27,2025-04-04
O6018,C2018,Pasta,Burger King,1,1047.83,Cash,48,2024-11-23,13,Active,5.0,2025-03-04,Delayed,Islamabad,2023-09-27,2025-08-07
O5609,C1609,Burger,Pizza Hut,1,969.41,Wallet,37,2025-08-03,352,Inactive,1.0,2024-11-24,Delayed,Multan,2023-09-27,2024-02-16
O10708,C6708,Pasta,Burger King,2,782.3,Cash,42,2025-02-04,344,Inactive,4.0,2025-07-27,Delayed,Karachi,2023-09-27,2024-04-25
O8637,C4637,Pizza,McDonald's,3,379.4,Cash,38,2025-07-03,357,Active,1.0,2025-04-05,Delivered,Karachi,2023-09-28,2024-10-30
O10288,C6288,Burger,Pizza Hut,5,1493.64,Card,42,2025-06-10,38,Inactive,3.0,2025-06-16,Delivered,Lahore,2023-09-28,2024-09-26
O9070,C5070,Burger,KFC,2,523.13,Wallet,14,2025-06-22,201,Inactive,,2024-12-15,Cancelled,Multan,2023-09-28,2025-04-14
O5877,C1877,Burger,Subway,3,717.91,Card,29,2025-01-19,493,Active,5.0,2025-01-20,Delayed,Multan,2023-09-28,2024-01-30
O5807,C1807,Fries,KFC,2,821.46,Wallet,49,2025-05-15,411,Active,,2024-11-07,Cancelled,Lahore,2023-09-28,2025-05-01
O7638,C3638,Fries,Subway,1,126.7,Wallet,11,2025-05-16,389,Inactive,5.0,2024-09-05,Delayed,Islamabad,2023-09-28,2025-07-23
O7336,C3336,Burger,Burger King,3,1422.21,Cash,16,2024-11-13,468,Active,3.0,2025-02-28,Delivered,Multan,2023-09-28,2024-05-31
O10602,C6602,Pasta,Subway,5,1223.45,Card,17,2025-01-28,310,Inactive,1.0,2025-04-26,Delivered,Lahore,2023-09-28,2023-10-17
O6270,C2270,Fries,Burger King,3,1271.26,Wallet,33,2024-12-10,386,Inactive,,2025-04-28,Cancelled,Multan,2023-09-29,2025-03-16
O10176,C6176,Pasta,KFC,1,1234.59,Wallet,47,2025-05-24,294,Inactive,,2024-11-11,Cancelled,Peshawar,2023-09-29,2024-01-28
O8947,C4947,Fries,Burger King,4,547.68,Card,44,2025-05-20,413,Inactive,,2025-03-30,Cancelled,Multan,2023-09-29,2025-07-25
O6698,C2698,Pasta,KFC,4,350.62,Card,6,2025-05-25,331,Active,,2025-03-31,Cancelled,Lahore,2023-09-29,2025-06-01
O6341,C2341,Pasta,KFC,2,828.19,Cash,49,2025-05-03,214,Inactive,5.0,2025-03-02,Delivered,Multan,2023-09-29,2023-08-31
O8681,C4681,Burger,Burger King,4,1266.35,Wallet,2,2025-01-21,181,Active,4.0,2025-01-02,Delayed,Peshawar,2023-09-29,2025-01-03
O10627,C6627,Pizza,McDonald's,5,904.34,Card,13,2024-11-14,109,Active,4.0,2025-01-22,Delivered,Multan,2023-09-29,2024-06-21
O10558,C6558,Sandwich,Burger King,4,1035.72,Cash,42,2025-08-02,95,Inactive,,2025-02-16,Cancelled,Peshawar,2023-09-29,2025-05-30
O7435,C3435,Pizza,KFC,3,852.7,Cash,26,2024-09-08,415,Active,2.0,2025-01-24,Delivered,Lahore,2023-09-29,2024-07-07
O7987,C3987,Pizza,Pizza Hut,4,1450.3,Wallet,39,2025-01-26,444,Inactive,4.0,2024-09-01,Delivered,Lahore,2023-09-30,2024-04-28
O9325,C5325,Fries,Subway,4,777.89,Cash,14,2025-05-11,333,Inactive,2.0,2024-09-28,Delivered,Peshawar,2023-09-30,2024-12-20
O5645,C1645,Pizza,Burger King,4,733.84,Cash,44,2025-04-11,331,Active,,2025-02-19,Cancelled,Lahore,2023-09-30,2024-02-09
O6182,C2182,Pasta,KFC,3,689.88,Card,19,2025-02-05,221,Inactive,5.0,2025-03-05,Delivered,Islamabad,2023-09-30,2024-06-05
O8165,C4165,Pasta,McDonald's,2,1378.13,Card,6,2025-04-08,435,Active,5.0,2024-12-07,Delayed,Karachi,2023-09-30,2023-10-18
O7146,C3146,Burger,McDonald's,5,658.32,Cash,8,2025-06-27,142,Active,4.0,2025-01-26,Delayed,Karachi,2023-09-30,2024-08-05
O7699,C3699,Burger,Pizza Hut,5,482.24,Cash,26,2025-02-06,256,Active,3.0,2025-08-10,Delivered,Islamabad,2023-09-30,2023-09-26
O8298,C4298,Sandwich,McDonald's,1,722.27,Card,24,2025-07-14,6,Inactive,,2025-03-13,Cancelled,Islamabad,2023-09-30,2024-03-03
O8441,C4441,Pasta,Pizza Hut,2,328.22,Wallet,15,2025-08-09,447,Active,1.0,2025-02-11,Delayed,Peshawar,2023-09-30,2025-02-14
O6596,C2596,Pasta,KFC,2,902.1,Card,25,2025-07-15,280,Active,5.0,2024-10-07,Delivered,Lahore,2023-09-30,2024-08-05
O5852,C1852,Pasta,KFC,2,558.34,Wallet,40,2025-06-04,361,Inactive,,2025-04-16,Cancelled,Multan,2023-10-01,2025-04-11
O5310,C1310,Fries,KFC,1,689.59,Wallet,32,2024-12-11,387,Inactive,1.0,2024-12-05,Delayed,Multan,2023-10-01,2024-10-19
O5871,C1871,Fries,KFC,4,539.86,Wallet,28,2025-05-01,26,Active,4.0,2024-08-21,Delayed,Multan,2023-10-01,2023-11-08
O8910,C4910,Burger,Burger King,3,1456.76,Wallet,43,2025-03-13,291,Inactive,,2024-09-12,Cancelled,Multan,2023-10-01,2023-11-25
